source_global_id,target_global_id,scenario_id,edge_scope,relationship,label,source_diagram,target_diagram
enterprise_v3_0044::DC-FW-01,enterprise_v3_0044::DC-CORE-SW-01,enterprise_v3_0044,local,secured_by,DMZ,datacenter_topology,datacenter_topology
enterprise_v3_0044::DC-FW-02,enterprise_v3_0044::DC-CORE-SW-02,enterprise_v3_0044,local,secured_by,VPN,datacenter_topology,datacenter_topology
enterprise_v3_0044::DC-CORE-SW-01,enterprise_v3_0044::DC-AGG-SW-01,enterprise_v3_0044,local,connected_to,10G,datacenter_topology,datacenter_topology
enterprise_v3_0044::DC-CORE-SW-02,enterprise_v3_0044::DC-AGG-SW-01,enterprise_v3_0044,local,connected_to,10G,datacenter_topology,datacenter_topology
enterprise_v3_0044::DC-AGG-SW-01,enterprise_v3_0044::DC-SRV-01,enterprise_v3_0044,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0044::DC-AGG-SW-01,enterprise_v3_0044::DC-SRV-02,enterprise_v3_0044,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0044::DC-AGG-SW-01,enterprise_v3_0044::DC-SRV-03,enterprise_v3_0044,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0044::DC-AGG-SW-01,enterprise_v3_0044::DC-SRV-04,enterprise_v3_0044,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0044::DC-AGG-SW-01,enterprise_v3_0044::DC-SRV-05,enterprise_v3_0044,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0044::BR-RTR-01,enterprise_v3_0044::WAN-PE-01,enterprise_v3_0044,cross_diagram,connected_to,MPLS-L3VPN,branch_topology,wan_topology
enterprise_v3_0044::WAN-MPLS-CORE,enterprise_v3_0044::WAN-MPLS-CORE,enterprise_v3_0044,cross_diagram,shared_entity,same-node,branch_topology,wan_topology
enterprise_v3_0044::WAN-PE-02,enterprise_v3_0044::DC-RTR-01,enterprise_v3_0044,cross_diagram,connected_to,MPLS-L3VPN,wan_topology,datacenter_topology
enterprise_v3_0044::BR-RTR-01,enterprise_v3_0044::WAN-PE-01,enterprise_v3_0044,cross_diagram,connected_to,MPLS-L3VPN,branch_topology,wan_topology
enterprise_v3_0044::WAN-MPLS-CORE,enterprise_v3_0044::WAN-MPLS-CORE,enterprise_v3_0044,cross_diagram,shared_entity,same-node,branch_topology,wan_topology
enterprise_v3_0044::WAN-PE-02,enterprise_v3_0044::DC-RTR-01,enterprise_v3_0044,cross_diagram,connected_to,MPLS-L3VPN,wan_topology,datacenter_topology
enterprise_v3_0045::WAN-ISP-01,enterprise_v3_0045::WAN-MPLS-CORE,enterprise_v3_0045,local,routes_to,BGP,wan_topology,wan_topology
enterprise_v3_0045::WAN-ISP-02,enterprise_v3_0045::WAN-MPLS-CORE,enterprise_v3_0045,local,routes_to,BGP,wan_topology,wan_topology
enterprise_v3_0045::WAN-MPLS-CORE,enterprise_v3_0045::WAN-PE-01,enterprise_v3_0045,local,routes_to,MPLS,wan_topology,wan_topology
enterprise_v3_0045::WAN-MPLS-CORE,enterprise_v3_0045::WAN-PE-02,enterprise_v3_0045,local,routes_to,MPLS,wan_topology,wan_topology
enterprise_v3_0045::WAN-PE-02,enterprise_v3_0045::DC-RTR-01,enterprise_v3_0045,local,connected_to,L3VPN,wan_topology,wan_topology
enterprise_v3_0045::DC-RTR-01,enterprise_v3_0045::DC-FW-01,enterprise_v3_0045,local,routes_to,DC Edge,wan_topology,wan_topology
enterprise_v3_0045::DC-RTR-01,enterprise_v3_0045::DC-FW-01,enterprise_v3_0045,local,routes_to,MPLS,datacenter_topology,datacenter_topology
enterprise_v3_0045::DC-RTR-01,enterprise_v3_0045::DC-FW-02,enterprise_v3_0045,local,routes_to,Backup,datacenter_topology,datacenter_topology
enterprise_v3_0045::DC-FW-01,enterprise_v3_0045::DC-CORE-SW-01,enterprise_v3_0045,local,secured_by,DMZ,datacenter_topology,datacenter_topology
enterprise_v3_0045::DC-FW-02,enterprise_v3_0045::DC-CORE-SW-02,enterprise_v3_0045,local,secured_by,VPN,datacenter_topology,datacenter_topology
enterprise_v3_0045::DC-CORE-SW-01,enterprise_v3_0045::DC-AGG-SW-01,enterprise_v3_0045,local,connected_to,10G,datacenter_topology,datacenter_topology
enterprise_v3_0045::DC-CORE-SW-02,enterprise_v3_0045::DC-AGG-SW-01,enterprise_v3_0045,local,connected_to,10G,datacenter_topology,datacenter_topology
enterprise_v3_0045::DC-AGG-SW-01,enterprise_v3_0045::DC-SRV-01,enterprise_v3_0045,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0045::DC-AGG-SW-01,enterprise_v3_0045::DC-SRV-02,enterprise_v3_0045,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0045::DC-AGG-SW-01,enterprise_v3_0045::DC-SRV-03,enterprise_v3_0045,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0045::DC-AGG-SW-01,enterprise_v3_0045::DC-SRV-04,enterprise_v3_0045,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0045::DC-AGG-SW-01,enterprise_v3_0045::DC-SRV-05,enterprise_v3_0045,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0045::DC-CORE-SW-01,enterprise_v3_0045::APP-LB-01,enterprise_v3_0045,local,routes_to,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0045::DC-AGG-SW-01,enterprise_v3_0045::APP-LB-01,enterprise_v3_0045,local,routes_to,10G,app_db_topology,app_db_topology
enterprise_v3_0045::APP-LB-01,enterprise_v3_0045::APP-01,enterprise_v3_0045,local,serves,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0045::APP-01,enterprise_v3_0045::DB-MASTER,enterprise_v3_0045,local,depends_on,JDBC,app_db_topology,app_db_topology
enterprise_v3_0045::APP-01,enterprise_v3_0045::DB-CACHE-01,enterprise_v3_0045,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0045::APP-01,enterprise_v3_0045::SERVICE-API-01,enterprise_v3_0045,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0045::APP-LB-01,enterprise_v3_0045::APP-02,enterprise_v3_0045,local,serves,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0045::APP-02,enterprise_v3_0045::DB-MASTER,enterprise_v3_0045,local,depends_on,JDBC,app_db_topology,app_db_topology
enterprise_v3_0045::APP-02,enterprise_v3_0045::DB-CACHE-01,enterprise_v3_0045,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0045::APP-02,enterprise_v3_0045::SERVICE-API-01,enterprise_v3_0045,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0045::APP-LB-01,enterprise_v3_0045::APP-03,enterprise_v3_0045,local,serves,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0045::APP-03,enterprise_v3_0045::DB-MASTER,enterprise_v3_0045,local,depends_on,JDBC,app_db_topology,app_db_topology
enterprise_v3_0045::APP-03,enterprise_v3_0045::DB-CACHE-01,enterprise_v3_0045,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0045::APP-03,enterprise_v3_0045::SERVICE-API-01,enterprise_v3_0045,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0045::DB-MASTER,enterprise_v3_0045::DB-REPLICA-01,enterprise_v3_0045,local,connected_to,DB Link,app_db_topology,app_db_topology
enterprise_v3_0045::WAN-PE-02,enterprise_v3_0045::DC-RTR-01,enterprise_v3_0045,cross_diagram,connected_to,MPLS-L3VPN,wan_topology,datacenter_topology
enterprise_v3_0045::DC-CORE-SW-01,enterprise_v3_0045::DC-CORE-SW-01,enterprise_v3_0045,cross_diagram,shared_entity,same-node,datacenter_topology,app_db_topology
enterprise_v3_0045::DC-CORE-SW-01,enterprise_v3_0045::APP-LB-01,enterprise_v3_0045,cross_diagram,routes_to,HTTPS,datacenter_topology,app_db_topology
enterprise_v3_0045::DC-AGG-SW-01,enterprise_v3_0045::APP-LB-01,enterprise_v3_0045,cross_diagram,routes_to,10G,datacenter_topology,app_db_topology
enterprise_v3_0045::WAN-PE-02,enterprise_v3_0045::DC-RTR-01,enterprise_v3_0045,cross_diagram,connected_to,MPLS-L3VPN,wan_topology,datacenter_topology
enterprise_v3_0045::DC-CORE-SW-01,enterprise_v3_0045::DC-CORE-SW-01,enterprise_v3_0045,cross_diagram,shared_entity,same-node,datacenter_topology,app_db_topology
enterprise_v3_0045::DC-CORE-SW-01,enterprise_v3_0045::APP-LB-01,enterprise_v3_0045,cross_diagram,routes_to,HTTPS,datacenter_topology,app_db_topology
enterprise_v3_0045::DC-AGG-SW-01,enterprise_v3_0045::APP-LB-01,enterprise_v3_0045,cross_diagram,routes_to,10G,datacenter_topology,app_db_topology
enterprise_v3_0046::WAN-MPLS-CORE,enterprise_v3_0046::BR-RTR-01,enterprise_v3_0046,local,wan_dependency,MPLS,branch_topology,branch_topology
enterprise_v3_0046::BR-RTR-01,enterprise_v3_0046::BR-FW-01,enterprise_v3_0046,local,routes_to,VPN,branch_topology,branch_topology
enterprise_v3_0046::BR-FW-01,enterprise_v3_0046::BR-SW-01,enterprise_v3_0046,local,secured_by,LAN,branch_topology,branch_topology
enterprise_v3_0046::BR-SW-01,enterprise_v3_0046::BR-APP-01,enterprise_v3_0046,local,serves,HTTPS,branch_topology,branch_topology
enterprise_v3_0046::BR-SW-01,enterprise_v3_0046::BR-WRK-01,enterprise_v3_0046,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0046::BR-SW-01,enterprise_v3_0046::BR-WRK-02,enterprise_v3_0046,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0046::BR-SW-01,enterprise_v3_0046::BR-WRK-03,enterprise_v3_0046,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0046::WAN-ISP-01,enterprise_v3_0046::WAN-MPLS-CORE,enterprise_v3_0046,local,routes_to,BGP,wan_topology,wan_topology
enterprise_v3_0046::WAN-ISP-02,enterprise_v3_0046::WAN-MPLS-CORE,enterprise_v3_0046,local,routes_to,BGP,wan_topology,wan_topology
enterprise_v3_0046::WAN-MPLS-CORE,enterprise_v3_0046::WAN-PE-01,enterprise_v3_0046,local,routes_to,MPLS,wan_topology,wan_topology
enterprise_v3_0046::WAN-MPLS-CORE,enterprise_v3_0046::WAN-PE-02,enterprise_v3_0046,local,routes_to,MPLS,wan_topology,wan_topology
enterprise_v3_0046::WAN-PE-01,enterprise_v3_0046::BR-RTR-01,enterprise_v3_0046,local,connected_to,L3VPN,wan_topology,wan_topology
enterprise_v3_0046::WAN-PE-02,enterprise_v3_0046::DC-RTR-01,enterprise_v3_0046,local,connected_to,L3VPN,wan_topology,wan_topology
enterprise_v3_0046::DC-RTR-01,enterprise_v3_0046::DC-FW-01,enterprise_v3_0046,local,routes_to,DC Edge,wan_topology,wan_topology
enterprise_v3_0046::DC-RTR-01,enterprise_v3_0046::DC-FW-01,enterprise_v3_0046,local,routes_to,MPLS,datacenter_topology,datacenter_topology
enterprise_v3_0046::DC-RTR-01,enterprise_v3_0046::DC-FW-02,enterprise_v3_0046,local,routes_to,Backup,datacenter_topology,datacenter_topology
enterprise_v3_0046::DC-FW-01,enterprise_v3_0046::DC-CORE-SW-01,enterprise_v3_0046,local,secured_by,DMZ,datacenter_topology,datacenter_topology
enterprise_v3_0046::DC-FW-02,enterprise_v3_0046::DC-CORE-SW-02,enterprise_v3_0046,local,secured_by,VPN,datacenter_topology,datacenter_topology
enterprise_v3_0046::DC-CORE-SW-01,enterprise_v3_0046::DC-AGG-SW-01,enterprise_v3_0046,local,connected_to,10G,datacenter_topology,datacenter_topology
enterprise_v3_0046::DC-CORE-SW-02,enterprise_v3_0046::DC-AGG-SW-01,enterprise_v3_0046,local,connected_to,10G,datacenter_topology,datacenter_topology
enterprise_v3_0046::DC-AGG-SW-01,enterprise_v3_0046::DC-SRV-01,enterprise_v3_0046,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0046::DC-AGG-SW-01,enterprise_v3_0046::DC-SRV-02,enterprise_v3_0046,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0046::DC-AGG-SW-01,enterprise_v3_0046::DC-SRV-03,enterprise_v3_0046,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0046::DC-CORE-SW-01,enterprise_v3_0046::APP-LB-01,enterprise_v3_0046,local,routes_to,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0046::DC-AGG-SW-01,enterprise_v3_0046::APP-LB-01,enterprise_v3_0046,local,routes_to,10G,app_db_topology,app_db_topology
enterprise_v3_0046::APP-LB-01,enterprise_v3_0046::APP-01,enterprise_v3_0046,local,serves,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0046::APP-01,enterprise_v3_0046::DB-MASTER,enterprise_v3_0046,local,depends_on,JDBC,app_db_topology,app_db_topology
enterprise_v3_0046::APP-01,enterprise_v3_0046::DB-CACHE-01,enterprise_v3_0046,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0046::APP-01,enterprise_v3_0046::SERVICE-API-01,enterprise_v3_0046,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0046::APP-LB-01,enterprise_v3_0046::APP-02,enterprise_v3_0046,local,serves,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0046::APP-02,enterprise_v3_0046::DB-MASTER,enterprise_v3_0046,local,depends_on,JDBC,app_db_topology,app_db_topology
enterprise_v3_0046::APP-02,enterprise_v3_0046::DB-CACHE-01,enterprise_v3_0046,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0046::APP-02,enterprise_v3_0046::SERVICE-API-01,enterprise_v3_0046,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0046::SERVICE-API-01,enterprise_v3_0046::IAM-01,enterprise_v3_0046,local,depends_on,LDAP/IAM,app_db_topology,app_db_topology
enterprise_v3_0046::APP-01,enterprise_v3_0046::DNS-01,enterprise_v3_0046,local,depends_on,DNS,app_db_topology,app_db_topology
enterprise_v3_0046::DB-MASTER,enterprise_v3_0046::DB-REPLICA-01,enterprise_v3_0046,local,connected_to,DB Link,app_db_topology,app_db_topology
enterprise_v3_0046::DB-MASTER,enterprise_v3_0046::DB-REPLICA-02,enterprise_v3_0046,local,connected_to,DB Link,app_db_topology,app_db_topology
enterprise_v3_0046::AD-01,enterprise_v3_0046::IAM-01,enterprise_v3_0046,local,connected_to,LDAP,shared_services_topology,shared_services_topology
enterprise_v3_0046::IAM-01,enterprise_v3_0046::MON-01,enterprise_v3_0046,local,monitored_by,API,shared_services_topology,shared_services_topology
enterprise_v3_0046::DNS-01,enterprise_v3_0046::NTP-01,enterprise_v3_0046,local,connected_to,NTP,shared_services_topology,shared_services_topology
enterprise_v3_0046::MON-01,enterprise_v3_0046::SYSLOG-01,enterprise_v3_0046,local,depends_on,Syslog,shared_services_topology,shared_services_topology
enterprise_v3_0046::APP-01,enterprise_v3_0046::IAM-01,enterprise_v3_0046,local,depends_on,OAuth,shared_services_topology,shared_services_topology
enterprise_v3_0046::BR-APP-01,enterprise_v3_0046::DNS-01,enterprise_v3_0046,local,depends_on,DNS,shared_services_topology,shared_services_topology
enterprise_v3_0046::BR-RTR-01,enterprise_v3_0046::WAN-PE-01,enterprise_v3_0046,cross_diagram,connected_to,MPLS-L3VPN,branch_topology,wan_topology
enterprise_v3_0046::WAN-MPLS-CORE,enterprise_v3_0046::WAN-MPLS-CORE,enterprise_v3_0046,cross_diagram,shared_entity,same-node,branch_topology,wan_topology
enterprise_v3_0046::WAN-PE-02,enterprise_v3_0046::DC-RTR-01,enterprise_v3_0046,cross_diagram,connected_to,MPLS-L3VPN,wan_topology,datacenter_topology
enterprise_v3_0046::DC-CORE-SW-01,enterprise_v3_0046::DC-CORE-SW-01,enterprise_v3_0046,cross_diagram,shared_entity,same-node,datacenter_topology,app_db_topology
enterprise_v3_0046::DC-CORE-SW-01,enterprise_v3_0046::APP-LB-01,enterprise_v3_0046,cross_diagram,routes_to,HTTPS,datacenter_topology,app_db_topology
enterprise_v3_0046::DC-AGG-SW-01,enterprise_v3_0046::APP-LB-01,enterprise_v3_0046,cross_diagram,routes_to,10G,datacenter_topology,app_db_topology
enterprise_v3_0046::BR-RTR-01,enterprise_v3_0046::DNS-01,enterprise_v3_0046,cross_diagram,depends_on,DNS,branch_topology,shared_services_topology
enterprise_v3_0046::APP-LB-01,enterprise_v3_0046::IAM-01,enterprise_v3_0046,cross_diagram,depends_on,Auth,app_db_topology,shared_services_topology
enterprise_v3_0046::APP-01,enterprise_v3_0046::IAM-01,enterprise_v3_0046,cross_diagram,depends_on,LDAP/IAM,app_db_topology,shared_services_topology
enterprise_v3_0046::APP-01,enterprise_v3_0046::DNS-01,enterprise_v3_0046,cross_diagram,depends_on,DNS,app_db_topology,shared_services_topology
enterprise_v3_0046::DB-MASTER,enterprise_v3_0046::MON-01,enterprise_v3_0046,cross_diagram,depends_on,Monitor,app_db_topology,shared_services_topology
enterprise_v3_0046::BR-RTR-01,enterprise_v3_0046::WAN-PE-01,enterprise_v3_0046,cross_diagram,connected_to,MPLS-L3VPN,branch_topology,wan_topology
enterprise_v3_0046::WAN-MPLS-CORE,enterprise_v3_0046::WAN-MPLS-CORE,enterprise_v3_0046,cross_diagram,shared_entity,same-node,branch_topology,wan_topology
enterprise_v3_0046::WAN-PE-02,enterprise_v3_0046::DC-RTR-01,enterprise_v3_0046,cross_diagram,connected_to,MPLS-L3VPN,wan_topology,datacenter_topology
enterprise_v3_0046::DC-CORE-SW-01,enterprise_v3_0046::DC-CORE-SW-01,enterprise_v3_0046,cross_diagram,shared_entity,same-node,datacenter_topology,app_db_topology
enterprise_v3_0046::DC-CORE-SW-01,enterprise_v3_0046::APP-LB-01,enterprise_v3_0046,cross_diagram,routes_to,HTTPS,datacenter_topology,app_db_topology
enterprise_v3_0046::DC-AGG-SW-01,enterprise_v3_0046::APP-LB-01,enterprise_v3_0046,cross_diagram,routes_to,10G,datacenter_topology,app_db_topology
enterprise_v3_0046::BR-RTR-01,enterprise_v3_0046::DNS-01,enterprise_v3_0046,cross_diagram,depends_on,DNS,branch_topology,shared_services_topology
enterprise_v3_0046::APP-LB-01,enterprise_v3_0046::IAM-01,enterprise_v3_0046,cross_diagram,depends_on,Auth,app_db_topology,shared_services_topology
enterprise_v3_0046::APP-01,enterprise_v3_0046::IAM-01,enterprise_v3_0046,cross_diagram,depends_on,LDAP/IAM,app_db_topology,shared_services_topology
enterprise_v3_0046::APP-01,enterprise_v3_0046::DNS-01,enterprise_v3_0046,cross_diagram,depends_on,DNS,app_db_topology,shared_services_topology
enterprise_v3_0046::DB-MASTER,enterprise_v3_0046::MON-01,enterprise_v3_0046,cross_diagram,depends_on,Monitor,app_db_topology,shared_services_topology
enterprise_v3_0047::WAN-ISP-01,enterprise_v3_0047::WAN-MPLS-CORE,enterprise_v3_0047,local,routes_to,BGP,wan_topology,wan_topology
enterprise_v3_0047::WAN-ISP-02,enterprise_v3_0047::WAN-MPLS-CORE,enterprise_v3_0047,local,routes_to,BGP,wan_topology,wan_topology
enterprise_v3_0047::WAN-MPLS-CORE,enterprise_v3_0047::WAN-PE-01,enterprise_v3_0047,local,routes_to,MPLS,wan_topology,wan_topology
enterprise_v3_0047::WAN-MPLS-CORE,enterprise_v3_0047::WAN-PE-02,enterprise_v3_0047,local,routes_to,MPLS,wan_topology,wan_topology
enterprise_v3_0047::WAN-PE-02,enterprise_v3_0047::DC-RTR-01,enterprise_v3_0047,local,connected_to,L3VPN,wan_topology,wan_topology
enterprise_v3_0047::DC-RTR-01,enterprise_v3_0047::DC-FW-01,enterprise_v3_0047,local,routes_to,DC Edge,wan_topology,wan_topology
enterprise_v3_0047::DC-RTR-01,enterprise_v3_0047::DC-FW-01,enterprise_v3_0047,local,routes_to,MPLS,datacenter_topology,datacenter_topology
enterprise_v3_0047::DC-RTR-01,enterprise_v3_0047::DC-FW-02,enterprise_v3_0047,local,routes_to,Backup,datacenter_topology,datacenter_topology
enterprise_v3_0047::DC-FW-01,enterprise_v3_0047::DC-CORE-SW-01,enterprise_v3_0047,local,secured_by,DMZ,datacenter_topology,datacenter_topology
enterprise_v3_0047::DC-FW-02,enterprise_v3_0047::DC-CORE-SW-02,enterprise_v3_0047,local,secured_by,VPN,datacenter_topology,datacenter_topology
enterprise_v3_0047::DC-CORE-SW-01,enterprise_v3_0047::DC-AGG-SW-01,enterprise_v3_0047,local,connected_to,10G,datacenter_topology,datacenter_topology
enterprise_v3_0047::DC-CORE-SW-02,enterprise_v3_0047::DC-AGG-SW-01,enterprise_v3_0047,local,connected_to,10G,datacenter_topology,datacenter_topology
enterprise_v3_0047::DC-AGG-SW-01,enterprise_v3_0047::DC-SRV-01,enterprise_v3_0047,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0047::DC-AGG-SW-01,enterprise_v3_0047::DC-SRV-02,enterprise_v3_0047,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0047::DC-AGG-SW-01,enterprise_v3_0047::DC-SRV-03,enterprise_v3_0047,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0047::DC-AGG-SW-01,enterprise_v3_0047::DC-SRV-04,enterprise_v3_0047,local,connected_to,VLAN,datacenter_topology,datacenter_topology
enterprise_v3_0047::DC-CORE-SW-01,enterprise_v3_0047::APP-LB-01,enterprise_v3_0047,local,routes_to,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0047::DC-AGG-SW-01,enterprise_v3_0047::APP-LB-01,enterprise_v3_0047,local,routes_to,10G,app_db_topology,app_db_topology
enterprise_v3_0047::APP-LB-01,enterprise_v3_0047::APP-01,enterprise_v3_0047,local,serves,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0047::APP-01,enterprise_v3_0047::DB-MASTER,enterprise_v3_0047,local,depends_on,JDBC,app_db_topology,app_db_topology
enterprise_v3_0047::APP-01,enterprise_v3_0047::DB-CACHE-01,enterprise_v3_0047,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0047::APP-01,enterprise_v3_0047::SERVICE-API-01,enterprise_v3_0047,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0047::APP-LB-01,enterprise_v3_0047::APP-02,enterprise_v3_0047,local,serves,HTTPS,app_db_topology,app_db_topology
enterprise_v3_0047::APP-02,enterprise_v3_0047::DB-MASTER,enterprise_v3_0047,local,depends_on,JDBC,app_db_topology,app_db_topology
enterprise_v3_0047::APP-02,enterprise_v3_0047::DB-CACHE-01,enterprise_v3_0047,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0047::APP-02,enterprise_v3_0047::SERVICE-API-01,enterprise_v3_0047,local,depends_on,API,app_db_topology,app_db_topology
enterprise_v3_0047::DB-MASTER,enterprise_v3_0047::DB-REPLICA-01,enterprise_v3_0047,local,connected_to,DB Link,app_db_topology,app_db_topology
enterprise_v3_0047::DB-MASTER,enterprise_v3_0047::DB-REPLICA-02,enterprise_v3_0047,local,connected_to,DB Link,app_db_topology,app_db_topology
enterprise_v3_0047::WAN-PE-02,enterprise_v3_0047::DC-RTR-01,enterprise_v3_0047,cross_diagram,connected_to,MPLS-L3VPN,wan_topology,datacenter_topology
enterprise_v3_0047::DC-CORE-SW-01,enterprise_v3_0047::DC-CORE-SW-01,enterprise_v3_0047,cross_diagram,shared_entity,same-node,datacenter_topology,app_db_topology
enterprise_v3_0047::DC-CORE-SW-01,enterprise_v3_0047::APP-LB-01,enterprise_v3_0047,cross_diagram,routes_to,HTTPS,datacenter_topology,app_db_topology
enterprise_v3_0047::DC-AGG-SW-01,enterprise_v3_0047::APP-LB-01,enterprise_v3_0047,cross_diagram,routes_to,10G,datacenter_topology,app_db_topology
enterprise_v3_0047::WAN-PE-02,enterprise_v3_0047::DC-RTR-01,enterprise_v3_0047,cross_diagram,connected_to,MPLS-L3VPN,wan_topology,datacenter_topology
enterprise_v3_0047::DC-CORE-SW-01,enterprise_v3_0047::DC-CORE-SW-01,enterprise_v3_0047,cross_diagram,shared_entity,same-node,datacenter_topology,app_db_topology
enterprise_v3_0047::DC-CORE-SW-01,enterprise_v3_0047::APP-LB-01,enterprise_v3_0047,cross_diagram,routes_to,HTTPS,datacenter_topology,app_db_topology
enterprise_v3_0047::DC-AGG-SW-01,enterprise_v3_0047::APP-LB-01,enterprise_v3_0047,cross_diagram,routes_to,10G,datacenter_topology,app_db_topology
enterprise_v3_0048::WAN-MPLS-CORE,enterprise_v3_0048::BR-RTR-01,enterprise_v3_0048,local,wan_dependency,MPLS,branch_topology,branch_topology
enterprise_v3_0048::BR-RTR-01,enterprise_v3_0048::BR-FW-01,enterprise_v3_0048,local,routes_to,VPN,branch_topology,branch_topology
enterprise_v3_0048::BR-FW-01,enterprise_v3_0048::BR-SW-01,enterprise_v3_0048,local,secured_by,LAN,branch_topology,branch_topology
enterprise_v3_0048::BR-SW-01,enterprise_v3_0048::BR-APP-01,enterprise_v3_0048,local,serves,HTTPS,branch_topology,branch_topology
enterprise_v3_0048::BR-SW-01,enterprise_v3_0048::BR-WRK-01,enterprise_v3_0048,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0048::BR-SW-01,enterprise_v3_0048::BR-WRK-02,enterprise_v3_0048,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0048::BR-SW-01,enterprise_v3_0048::BR-WRK-03,enterprise_v3_0048,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0048::BR-SW-01,enterprise_v3_0048::BR-WRK-04,enterprise_v3_0048,local,connected_to,Access,branch_topology,branch_topology
enterprise_v3_0048::WAN-ISP-01,enterprise_v3_0048::WAN-MPLS-CORE,enterprise_v3_0048,local,routes_to,BGP,wan_topology,wan_topology
enterprise_v3_0048::WAN-ISP-02,enterprise_v3_0048::WAN-MPLS-CORE,enterprise_v3_0048,local,routes_to,BGP,wan_topology,wan_topology
enterprise_v3_0048::WAN-MPLS-CORE,enterprise_v3_0048::WAN-PE-01,enterprise_v3_0048,local,routes_to,MPLS,wan_topology,wan_topology
enterprise_v3_0048::WAN-MPLS-CORE,enterprise_v3_0048::WAN-PE-02,enterprise_v3_0048,local,routes_to,MPLS,wan_topology,wan_topology
enterprise_v3_0048::WAN-PE-01,enterprise_v3_0048::BR-RTR-01,enterprise_v3_0048,local,connected_to,L3VPN,wan_topology,wan_topology
enterprise_v3_0048::WAN-PE-02,enterprise_v3_0048::DC-RTR-01,enterprise_v3_0048,local,connected_to,L3VPN,wan_topology,wan_topology
enterprise_v3_0048::DC-RTR-01,enterprise_v3_0048::DC-FW-01,enterprise_v3_0048,local,routes_to,DC Edge,wan_topology,wan_topology
enterprise_v3_0048::DC-RTR-01,enterprise_v3_0048::DC-FW-01,enterprise_v3_0048,local,routes_to,MPLS,datacenter_topology,datacenter_topology
enterprise_v3_0048::DC-RTR-01,enterprise_v3_0048::DC-FW-02,enterprise_v3_0048,local,routes_to,Backup,datacenter_topology,datacenter_topology
enterprise_v3_0048::DC-FW-01,enterprise_v3_0048::DC-CORE-SW-01,enterprise_v3_0048,local,secured_by,DMZ,datacenter_topology,datacenter_topology
enterprise_v3_0048::DC-FW-02,enterprise_v3_0048::DC-CORE-SW-02,enterprise_v3_0048,local,secured_by,VPN,datacenter_topology,datacenter_topology
enterprise_v3_0048::DC-CORE-SW-01,enterprise_v3_0048::DC-AGG-SW-01,enterprise_v3_0048,local,connected_to,10G,datacenter_topology,datacenter_topology
enterprise_v3_0048::DC-CORE-SW-02,enterprise_v3_0048::DC-AGG-SW-01,enterprise_v3_0048,local,connected_to,10G,datacenter_topology,datacenter_topology
