split,scenario_id,diagram_id,diagram_type,image_exists,width,height,object_count,connector_count,invalid_class_count,malformed_bbox_count,out_of_bounds_bbox_count,tiny_bbox_count,suspicious_large_bbox_count,very_large_bbox_count,suspicious_wide_bbox_count,suspicious_tall_bbox_count,missing_object_id_count,missing_label_text_count,malformed_connector_count,suspicious_long_connector_count,possible_cross_diagram_connector_count,max_bbox_area_ratio,max_connector_length_ratio,suspicious_score,annotation_path,image_path
train,enterprise_v3_0040,shared_services_topology,shared_services_topology,True,1400,900,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.342133,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0040\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0040\diagrams\shared_services_topology.png
train,enterprise_v3_0040,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0040\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0040\diagrams\wan_topology.png
train,enterprise_v3_0041,app_db_topology,app_db_topology,True,1400,900,11,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\train\enterprise_v3_0041\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0041\diagrams\app_db_topology.png
train,enterprise_v3_0041,branch_topology,branch_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0041\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0041\diagrams\branch_topology.png
train,enterprise_v3_0041,datacenter_topology,datacenter_topology,True,1400,900,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0041\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0041\diagrams\datacenter_topology.png
train,enterprise_v3_0042,app_db_topology,app_db_topology,True,1400,900,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.389352,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0042\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0042\diagrams\app_db_topology.png
train,enterprise_v3_0042,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0042\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0042\diagrams\branch_topology.png
train,enterprise_v3_0042,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0042\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0042\diagrams\datacenter_topology.png
train,enterprise_v3_0042,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0042\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0042\diagrams\shared_services_topology.png
train,enterprise_v3_0042,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0042\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0042\diagrams\wan_topology.png
train,enterprise_v3_0043,app_db_topology,app_db_topology,True,1400,900,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.389352,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0043\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0043\diagrams\app_db_topology.png
train,enterprise_v3_0043,branch_topology,branch_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0043\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0043\diagrams\branch_topology.png
train,enterprise_v3_0043,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0043\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0043\diagrams\datacenter_topology.png
train,enterprise_v3_0043,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0043\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0043\diagrams\shared_services_topology.png
train,enterprise_v3_0043,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0043\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0043\diagrams\wan_topology.png
train,enterprise_v3_0044,branch_topology,branch_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0044\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0044\diagrams\branch_topology.png
train,enterprise_v3_0044,datacenter_topology,datacenter_topology,True,1400,900,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.298387,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0044\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0044\diagrams\datacenter_topology.png
train,enterprise_v3_0044,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0044\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0044\diagrams\wan_topology.png
train,enterprise_v3_0045,app_db_topology,app_db_topology,True,1400,900,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.26361,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0045\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0045\diagrams\app_db_topology.png
train,enterprise_v3_0045,datacenter_topology,datacenter_topology,True,1400,900,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.298387,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0045\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0045\diagrams\datacenter_topology.png
train,enterprise_v3_0045,wan_topology,wan_topology,True,1400,900,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0045\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0045\diagrams\wan_topology.png
train,enterprise_v3_0046,app_db_topology,app_db_topology,True,1400,900,12,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\train\enterprise_v3_0046\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0046\diagrams\app_db_topology.png
train,enterprise_v3_0046,branch_topology,branch_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0046\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0046\diagrams\branch_topology.png
train,enterprise_v3_0046,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0046\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0046\diagrams\datacenter_topology.png
train,enterprise_v3_0046,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0046\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0046\diagrams\shared_services_topology.png
train,enterprise_v3_0046,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0046\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0046\diagrams\wan_topology.png
train,enterprise_v3_0047,app_db_topology,app_db_topology,True,1400,900,10,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\train\enterprise_v3_0047\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0047\diagrams\app_db_topology.png
train,enterprise_v3_0047,datacenter_topology,datacenter_topology,True,1400,900,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0047\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0047\diagrams\datacenter_topology.png
train,enterprise_v3_0047,wan_topology,wan_topology,True,1400,900,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0047\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0047\diagrams\wan_topology.png
train,enterprise_v3_0048,app_db_topology,app_db_topology,True,1400,900,12,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\train\enterprise_v3_0048\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0048\diagrams\app_db_topology.png
train,enterprise_v3_0048,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0048\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0048\diagrams\branch_topology.png
train,enterprise_v3_0048,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0048\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0048\diagrams\datacenter_topology.png
train,enterprise_v3_0048,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0048\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0048\diagrams\shared_services_topology.png
train,enterprise_v3_0048,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0048\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0048\diagrams\wan_topology.png
train,enterprise_v3_0049,app_db_topology,app_db_topology,True,1400,900,13,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\train\enterprise_v3_0049\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0049\diagrams\app_db_topology.png
train,enterprise_v3_0049,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0049\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0049\diagrams\branch_topology.png
train,enterprise_v3_0049,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0049\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0049\diagrams\datacenter_topology.png
train,enterprise_v3_0049,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0049\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0049\diagrams\shared_services_topology.png
train,enterprise_v3_0049,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0049\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0049\diagrams\wan_topology.png
train,enterprise_v3_0050,app_db_topology,app_db_topology,True,1400,900,11,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\train\enterprise_v3_0050\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0050\diagrams\app_db_topology.png
train,enterprise_v3_0050,branch_topology,branch_topology,True,1400,900,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0050\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0050\diagrams\branch_topology.png
train,enterprise_v3_0050,datacenter_topology,datacenter_topology,True,1400,900,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.298387,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0050\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0050\diagrams\datacenter_topology.png
train,enterprise_v3_0051,branch_topology,branch_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0051\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0051\diagrams\branch_topology.png
train,enterprise_v3_0051,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0051\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0051\diagrams\datacenter_topology.png
train,enterprise_v3_0051,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0051\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0051\diagrams\wan_topology.png
train,enterprise_v3_0052,app_db_topology,app_db_topology,True,1400,900,13,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\train\enterprise_v3_0052\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0052\diagrams\app_db_topology.png
train,enterprise_v3_0052,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0052\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0052\diagrams\branch_topology.png
train,enterprise_v3_0052,datacenter_topology,datacenter_topology,True,1400,900,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.298387,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0052\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0052\diagrams\datacenter_topology.png
train,enterprise_v3_0052,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0052\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0052\diagrams\shared_services_topology.png
train,enterprise_v3_0052,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0052\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0052\diagrams\wan_topology.png
train,enterprise_v3_0053,app_db_topology,app_db_topology,True,1400,900,13,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\train\enterprise_v3_0053\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0053\diagrams\app_db_topology.png
train,enterprise_v3_0053,branch_topology,branch_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0053\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0053\diagrams\branch_topology.png
train,enterprise_v3_0053,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0053\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0053\diagrams\datacenter_topology.png
train,enterprise_v3_0053,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0053\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0053\diagrams\shared_services_topology.png
train,enterprise_v3_0053,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0053\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0053\diagrams\wan_topology.png
train,enterprise_v3_0054,app_db_topology,app_db_topology,True,1400,900,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.389352,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0054\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0054\diagrams\app_db_topology.png
train,enterprise_v3_0054,branch_topology,branch_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0054\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0054\diagrams\branch_topology.png
train,enterprise_v3_0054,datacenter_topology,datacenter_topology,True,1400,900,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0054\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0054\diagrams\datacenter_topology.png
train,enterprise_v3_0054,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0054\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0054\diagrams\shared_services_topology.png
train,enterprise_v3_0054,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0054\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0054\diagrams\wan_topology.png
train,enterprise_v3_0055,app_db_topology,app_db_topology,True,1400,900,11,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\train\enterprise_v3_0055\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0055\diagrams\app_db_topology.png
train,enterprise_v3_0055,branch_topology,branch_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0055\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0055\diagrams\branch_topology.png
train,enterprise_v3_0055,datacenter_topology,datacenter_topology,True,1400,900,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.298387,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0055\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0055\diagrams\datacenter_topology.png
train,enterprise_v3_0055,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0055\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0055\diagrams\wan_topology.png
train,enterprise_v3_0056,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0056\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0056\diagrams\branch_topology.png
train,enterprise_v3_0056,datacenter_topology,datacenter_topology,True,1400,900,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.298387,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0056\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0056\diagrams\datacenter_topology.png
train,enterprise_v3_0056,shared_services_topology,shared_services_topology,True,1400,900,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.342133,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0056\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0056\diagrams\shared_services_topology.png
train,enterprise_v3_0056,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0056\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0056\diagrams\wan_topology.png
train,enterprise_v3_0057,app_db_topology,app_db_topology,True,1400,900,11,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\train\enterprise_v3_0057\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0057\diagrams\app_db_topology.png
train,enterprise_v3_0057,branch_topology,branch_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0057\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0057\diagrams\branch_topology.png
train,enterprise_v3_0057,datacenter_topology,datacenter_topology,True,1400,900,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0057\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0057\diagrams\datacenter_topology.png
train,enterprise_v3_0057,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0057\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0057\diagrams\wan_topology.png
train,enterprise_v3_0058,app_db_topology,app_db_topology,True,1400,900,12,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00367,0.481245,4,datasets\infragraph_v3\scenarios\train\enterprise_v3_0058\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0058\diagrams\app_db_topology.png
train,enterprise_v3_0058,branch_topology,branch_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0058\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0058\diagrams\branch_topology.png
train,enterprise_v3_0058,datacenter_topology,datacenter_topology,True,1400,900,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0058\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0058\diagrams\datacenter_topology.png
train,enterprise_v3_0058,shared_services_topology,shared_services_topology,True,1400,900,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.476188,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0058\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0058\diagrams\shared_services_topology.png
train,enterprise_v3_0058,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0058\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0058\diagrams\wan_topology.png
train,enterprise_v3_0059,branch_topology,branch_topology,True,1400,900,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367,0.296956,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0059\annotations\branch_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0059\diagrams\branch_topology.png
train,enterprise_v3_0059,datacenter_topology,datacenter_topology,True,1400,900,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0059\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0059\diagrams\datacenter_topology.png
train,enterprise_v3_0059,shared_services_topology,shared_services_topology,True,1400,900,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.342133,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0059\annotations\shared_services_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0059\diagrams\shared_services_topology.png
train,enterprise_v3_0059,wan_topology,wan_topology,True,1400,900,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0059\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0059\diagrams\wan_topology.png
train,enterprise_v3_0060,app_db_topology,app_db_topology,True,1400,900,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.26361,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0060\annotations\app_db_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0060\diagrams\app_db_topology.png
train,enterprise_v3_0060,datacenter_topology,datacenter_topology,True,1400,900,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.288585,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0060\annotations\datacenter_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0060\diagrams\datacenter_topology.png
train,enterprise_v3_0060,wan_topology,wan_topology,True,1400,900,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367,0.30934,0,datasets\infragraph_v3\scenarios\train\enterprise_v3_0060\annotations\wan_topology.json,datasets\infragraph_v3\scenarios\train\enterprise_v3_0060\diagrams\wan_topology.png
